asset,kind,source,output,sha256,provenance
TT250007,tech_team,mod/gfx/interface/pics/TT250007.bmp,gfx/interface/pics/TT250007.bmp,e682ac108966b77139ddd446d5056de7db3e4b2c7953b93ce97262b773481a8f,generated original; packaged 96x96 master retained as source
TT250008,tech_team,mod/gfx/interface/pics/TT250008.bmp,gfx/interface/pics/TT250008.bmp,565d5d6b2ebebbad1f3721b47ab6f014fc7b576e5ee7179cd30e71dcb1bd02e6,generated original; packaged 96x96 master retained as source
TT250009,tech_team,mod/gfx/interface/pics/TT250009.bmp,gfx/interface/pics/TT250009.bmp,b0ae19dd0fb7f039615a8dc288322822cc8e644e67b9f93f125f2d1f6d175b9a,generated original; packaged 96x96 master retained as source
TT250010,tech_team,mod/gfx/interface/pics/TT250010.bmp,gfx/interface/pics/TT250010.bmp,b82e45d49e3aefa813b456141663502ac0bece5236b7852d8303ad0f2a9fc3ab,generated original; packaged 96x96 master retained as source
TT250011,tech_team,mod/gfx/interface/pics/TT250011.bmp,gfx/interface/pics/TT250011.bmp,e9b06e874d3e2ff4392e0593ad04c7fd4d4d5c14ac380820269bd56115a7e637,generated original; packaged 96x96 master retained as source
TT250012,tech_team,mod/gfx/interface/pics/TT250012.bmp,gfx/interface/pics/TT250012.bmp,d38a8467c3036df1c6045ac6fe36824c5ebf319c7099a16b93027ccf83ec2123,generated original; packaged 96x96 master retained as source
TT250013,tech_team,mod/gfx/interface/pics/TT250013.bmp,gfx/interface/pics/TT250013.bmp,0aca3b25c7b3446b90d5184571a841192951ed94728dff50b5ec32bf661a7fce,generated original; packaged 96x96 master retained as source
TT250014,tech_team,mod/gfx/interface/pics/TT250014.bmp,gfx/interface/pics/TT250014.bmp,a5b10da24a5b81ee0ca9fcfc1a1f15100db60ade4d35cfcfd76c7314a5d871b0,generated original; packaged 96x96 master retained as source
TT250015,tech_team,mod/gfx/interface/pics/TT250015.bmp,gfx/interface/pics/TT250015.bmp,a4ba1cb7aa9d9dad038798e34380b7fd03c8e4b8534e78e221ca74e48f446a05,generated original; packaged 96x96 master retained as source
TT250016,tech_team,mod/gfx/interface/pics/TT250016.bmp,gfx/interface/pics/TT250016.bmp,f48bfbc52299a96d3cdf07065d10c67fb7db6850c200669d2026294bf5d0451c,generated original; packaged 96x96 master retained as source
TT250017,tech_team,mod/gfx/interface/pics/TT250017.bmp,gfx/interface/pics/TT250017.bmp,11adc487a484ff3af16264c393171a0e98d4f565d09a9358607dc4c7346e691e,generated original; packaged 96x96 master retained as source
TT250018,tech_team,mod/gfx/interface/pics/TT250018.bmp,gfx/interface/pics/TT250018.bmp,9e45861daf0fe4ceb6189118eb9d8e441f7fcb0f1f6c69346fa9867844306f80,generated original; packaged 96x96 master retained as source
TT250019,tech_team,mod/gfx/interface/pics/TT250019.bmp,gfx/interface/pics/TT250019.bmp,383824695d72c42ee61b90b4da2c33595f551cdb224fd44527f444bea3924bb6,generated original; packaged 96x96 master retained as source
TT250020,tech_team,mod/gfx/interface/pics/TT250020.bmp,gfx/interface/pics/TT250020.bmp,97fad1d665ea35c3fab9ee4583f3f58fab0e448d6573c04333b6468d75590665,generated original; packaged 96x96 master retained as source
TT250021,tech_team,mod/gfx/interface/pics/TT250021.bmp,gfx/interface/pics/TT250021.bmp,d76c8202710845f4b309fb6397213e251d915bb44d770445c7ff6b79fc1caae9,generated original; packaged 96x96 master retained as source
TT250022,tech_team,mod/gfx/interface/pics/TT250022.bmp,gfx/interface/pics/TT250022.bmp,cfcf06ab38a8fafca5cf6be142f33473a32adc4fce775b0a054dc99102d3b28d,generated original; packaged 96x96 master retained as source
TT250023,tech_team,mod/gfx/interface/pics/TT250023.bmp,gfx/interface/pics/TT250023.bmp,9e029a66aa539f54970b1fd78621770f8eb7e944171390f22d60375fd235eaf6,generated original; packaged 96x96 master retained as source
TT250024,tech_team,mod/gfx/interface/pics/TT250024.bmp,gfx/interface/pics/TT250024.bmp,241aa67952b0f9eceeb52f1d58c9bc37bc7a3af05ca4b2f6557fe56d66c9aea5,generated original; packaged 96x96 master retained as source
TT250025,tech_team,mod/gfx/interface/pics/TT250025.bmp,gfx/interface/pics/TT250025.bmp,bb1351e1d70a75e314ef2e2f24711a8fbd619065157f131e9be24760f41ab41d,generated original; packaged 96x96 master retained as source
TT250026,tech_team,mod/gfx/interface/pics/TT250026.bmp,gfx/interface/pics/TT250026.bmp,aac87ae5a48a4c835ec96ad87b137c24634d973c1d80b50fac6c75bef8a208c2,generated original; packaged 96x96 master retained as source
TT250027,tech_team,mod/gfx/interface/pics/TT250027.bmp,gfx/interface/pics/TT250027.bmp,a82511a0c452097a91bb470191f3fb954eaa91facfc463913a9807f5d1acd091,generated original; packaged 96x96 master retained as source
TT250028,tech_team,mod/gfx/interface/pics/TT250028.bmp,gfx/interface/pics/TT250028.bmp,c368d19292e0aed245a5350fac513d1cec02ed9ffb1accdc732b0be60bc040c6,generated original; packaged 96x96 master retained as source
TT250029,tech_team,mod/gfx/interface/pics/TT250029.bmp,gfx/interface/pics/TT250029.bmp,60863254055e6e3520c094980231dceb63e71f0ef1a30d5660ad9bc25d87549e,generated original; packaged 96x96 master retained as source
TT250030,tech_team,mod/gfx/interface/pics/TT250030.bmp,gfx/interface/pics/TT250030.bmp,73d6eb57e6f454c9d26a3e38d5718cf45f8652e02fe61e1345aaec25944fdf47,generated original; packaged 96x96 master retained as source
TT250031,tech_team,mod/gfx/interface/pics/TT250031.bmp,gfx/interface/pics/TT250031.bmp,b9e9ff1df875d14c3b12747d757b7edf2c2817cede3e16c4095d72a102d9f0ff,generated original; packaged 96x96 master retained as source
aubm_loading_1933,loading_screen,tools/art_sources/v4_loading/aubm_loading_1933_master.png,gfx/load_1024.bmp,f12c307fd0ccb477a972bb9d0d1bb2eb851e467f14592aaab55f18360af9d6b9,generated alternate-history key art; 1456x1088 master retained as source
aubm_frontend_1933,frontend,tools/art_sources/v4_loading/aubm_loading_1933_master.png,gfx/interface/frontend/bg_start.bmp,f12c307fd0ccb477a972bb9d0d1bb2eb851e467f14592aaab55f18360af9d6b9,AUBM-owned main-menu background generated with the current visible build badge
